	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
61096	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61097	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61098	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61099	7	3.0	3.0	0	2.0	4.0	4.0	3.0
61100	7	3.0	3.0	0	2.0	4.0	4.0	3.0
61102	7	1.0	1.0	1	2.0	4.0	4.0	2.0
61103	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61104	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61105	7	1.0	1.0	1	2.0	4.0	4.0	3.0
61106	7	3.0	1.0	1	2.0	4.0	2.0	5.0
61107	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61108	7	3.0	3.0	0	2.0	4.0	4.0	3.0
61113	7	3.0	3.0	0	2.0	4.0	2.0	1.0
61115	7	1.0	1.0	1	2.0	4.0	2.0	5.0
61116	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61117	7	1.0	3.0	0	2.0	4.0	2.0	4.0
61118	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61120	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61123	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61126	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61128	7	1.0	3.0	0	4.0	4.0	2.0	4.0
61129	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61130	7	1.0	3.0	1	4.0	4.0	2.0	2.0
61131	7	1.0	1.0	4	4.0	4.0	2.0	7.0
61133	7	3.0	1.0	2	4.0	4.0	2.0	4.0
61134	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61139	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61141	7	1.0	3.0	0	2.0	4.0	2.0	3.0
61143	7	1.0	1.0	2	2.0	4.0	2.0	3.0
61144	7	1.0	1.0	1	2.0	4.0	4.0	3.0
61145	7	3.0	1.0	1	2.0	4.0	4.0	2.0
61146	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61147	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61153	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61154	7	3.0	1.0	1	2.0	4.0	4.0	2.0
61155	7	3.0	1.0	1	2.0	4.0	2.0	5.0
61157	7	1.0	3.0	0	2.0	4.0	2.0	4.0
61158	7	1.0	3.0	1	4.0	4.0	2.0	4.0
61159	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61162	7	3.0	3.0	1	2.0	4.0	2.0	4.0
61164	7	3.0	5.0	1	4.0	4.0	2.0	2.0
61165	7	3.0	3.0	1	2.0	4.0	4.0	4.0
61169	7	1.0	3.0	1	2.0	4.0	2.0	3.0
61173	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61174	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61176	7	1.0	5.0	0	2.0	4.0	2.0	6.0
61177	7	1.0	3.0	1	2.0	4.0	2.0	6.0
61179	7	1.0	1.0	1	2.0	4.0	2.0	7.0
61180	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61181	7	1.0	1.0	2	2.0	4.0	2.0	5.0
61183	7	1.0	1.0	2	2.0	4.0	4.0	5.0
61184	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61185	7	3.0	1.0	2	2.0	4.0	2.0	4.0
61190	7	1.0	3.0	0	2.0	4.0	4.0	3.0
61191	7	1.0	3.0	0	2.0	4.0	4.0	3.0
61192	7	1.0	1.0	1	2.0	4.0	4.0	3.0
61193	7	3.0	3.0	1	2.0	4.0	4.0	3.0
61198	7	3.0	3.0	0	2.0	4.0	4.0	1.0
61199	7	3.0	3.0	1	2.0	4.0	4.0	4.0
61208	7	3.0	1.0	1	4.0	4.0	2.0	5.0
61210	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61215	7	1.0	1.0	1	4.0	4.0	2.0	2.0
61216	7	1.0	1.0	1	2.0	4.0	2.0	2.0
61220	7	3.0	1.0	2	4.0	4.0	2.0	4.0
61221	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61222	7	1.0	1.0	1	2.0	4.0	4.0	4.0
61223	7	1.0	1.0	1	4.0	4.0	2.0	6.0
61224	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61232	7	1.0	1.0	2	2.0	4.0	2.0	6.0
61233	7	3.0	3.0	1	2.0	4.0	2.0	7.0
61234	7	1.0	1.0	2	4.0	4.0	2.0	4.0
61235	7	1.0	1.0	2	4.0	4.0	2.0	6.0
61237	7	3.0	1.0	1	2.0	4.0	2.0	7.0
61241	7	3.0	1.0	1	2.0	4.0	2.0	6.0
61245	7	3.0	1.0	2	2.0	4.0	2.0	5.0
61248	7	3.0	3.0	2	2.0	4.0	2.0	5.0
61253	7	1.0	1.0	1	2.0	4.0	2.0	6.0
61254	7	1.0	3.0	2	2.0	4.0	2.0	4.0
61258	7	1.0	3.0	1	2.0	4.0	2.0	4.0
61261	7	1.0	5.0	1	2.0	4.0	2.0	4.0
61265	7	3.0	5.0	1	4.0	4.0	2.0	2.0
61266	7	1.0	5.0	1	2.0	4.0	2.0	5.0
61268	7	1.0	5.0	1	2.0	4.0	2.0	6.0
61270	7	1.0	5.0	1	2.0	4.0	2.0	3.0
61272	7	1.0	5.0	0	2.0	4.0	2.0	4.0
61273	7	3.0	5.0	1	2.0	4.0	2.0	2.0
61274	7	1.0	1.0	2	2.0	4.0	2.0	5.0
61276	7	3.0	1.0	2	4.0	4.0	2.0	4.0
61278	7	3.0	1.0	2	2.0	4.0	2.0	6.0
61279	7	3.0	3.0	1	2.0	4.0	2.0	6.0
61282	7	1.0	5.0	2	2.0	4.0	2.0	6.0
61284	7	1.0	1.0	1	4.0	4.0	2.0	7.0
61290	7	1.0	1.0	2	4.0	4.0	2.0	4.0
61291	7	3.0	1.0	1	2.0	4.0	4.0	4.0
61295	7	1.0	1.0	2	4.0	4.0	2.0	4.0
61296	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61297	7	1.0	1.0	1	4.0	4.0	2.0	1.0
61299	7	1.0	3.0	0	4.0	4.0	2.0	3.0
61300	7	3.0	3.0	0	4.0	4.0	2.0	6.0
61302	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61304	7	1.0	3.0	0	2.0	4.0	4.0	2.0
61305	7	3.0	3.0	0	4.0	4.0	2.0	4.0
61307	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61309	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61310	7	3.0	3.0	0	4.0	4.0	2.0	4.0
61311	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61312	7	1.0	1.0	2	2.0	4.0	2.0	6.0
61314	7	1.0	1.0	1	2.0	4.0	2.0	2.0
61316	7	3.0	3.0	0	2.0	4.0	4.0	4.0
61317	7	3.0	3.0	1	2.0	4.0	4.0	4.0
61319	7	3.0	3.0	0	2.0	4.0	4.0	2.0
61323	7	3.0	1.0	1	4.0	4.0	2.0	2.0
61325	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61328	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61330	7	1.0	1.0	3	2.0	4.0	2.0	7.0
61331	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61332	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61333	7	1.0	1.0	1	2.0	4.0	4.0	1.0
61334	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61335	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61337	7	3.0	1.0	1	4.0	4.0	2.0	2.0
61340	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61341	7	3.0	3.0	0	4.0	4.0	2.0	4.0
61342	7	3.0	3.0	0	4.0	4.0	2.0	2.0
61343	7	3.0	3.0	1	4.0	4.0	2.0	4.0
61345	7	1.0	3.0	0	2.0	4.0	2.0	4.0
61347	7	3.0	3.0	0	2.0	4.0	4.0	3.0
61351	7	3.0	3.0	0	2.0	4.0	4.0	2.0
61352	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61353	7	1.0	1.0	0	2.0	4.0	2.0	4.0
61354	7	3.0	1.0	1	2.0	4.0	4.0	99.0
61355	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61356	7	1.0	3.0	2	4.0	4.0	2.0	3.0
61357	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61359	7	1.0	3.0	0	2.0	4.0	2.0	3.0
61362	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61363	7	1.0	3.0	1	2.0	4.0	4.0	4.0
61364	7	3.0	3.0	1	2.0	4.0	2.0	2.0
61373	7	3.0	5.0	2	2.0	4.0	2.0	5.0
61376	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61380	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61381	7	3.0	3.0	0	2.0	4.0	2.0	2.0
61384	7	3.0	3.0	0	2.0	4.0	4.0	4.0
61385	7	3.0	1.0	1	4.0	4.0	2.0	2.0
61387	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61388	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61389	7	1.0	1.0	3	4.0	4.0	2.0	3.0
61390	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61391	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61392	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61393	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61395	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61396	7	1.0	3.0	0	4.0	4.0	2.0	3.0
61398	7	1.0	1.0	2	4.0	4.0	2.0	5.0
61402	7	3.0	3.0	0	4.0	4.0	2.0	2.0
61405	7	1.0	3.0	2	4.0	4.0	2.0	2.0
61408	7	1.0	3.0	2	4.0	4.0	2.0	4.0
61412	7	1.0	3.0	1	4.0	4.0	2.0	3.0
61416	7	1.0	1.0	1	2.0	4.0	4.0	4.0
61417	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61418	7	1.0	1.0	2	2.0	4.0	4.0	4.0
61419	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61420	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61422	7	1.0	1.0	3	2.0	4.0	2.0	7.0
61423	7	1.0	1.0	2	2.0	4.0	2.0	3.0
61424	7	3.0	1.0	1	2.0	4.0	4.0	1.0
61426	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61429	7	3.0	1.0	1	2.0	4.0	4.0	2.0
61430	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61432	7	1.0	1.0	1	4.0	4.0	2.0	2.0
61433	7	1.0	1.0	2	2.0	4.0	2.0	4.0
61434	7	1.0	1.0	2	4.0	4.0	2.0	4.0
61437	7	3.0	1.0	2	4.0	4.0	2.0	2.0
61439	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61440	7	1.0	3.0	1	2.0	4.0	2.0	5.0
61444	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61447	7	3.0	3.0	0	2.0	4.0	2.0	1.0
61457	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61462	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61463	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61465	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61466	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61470	7	3.0	1.0	1	4.0	4.0	2.0	5.0
61472	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61473	7	1.0	1.0	0	4.0	4.0	2.0	4.0
61483	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61484	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61488	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61490	7	1.0	1.0	2	4.0	4.0	2.0	3.0
61492	7	3.0	3.0	0	2.0	4.0	2.0	2.0
61493	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61494	7	1.0	1.0	1	2.0	4.0	4.0	99.0
61495	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61496	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61497	7	1.0	1.0	1	2.0	4.0	4.0	99.0
61500	7	3.0	3.0	0	2.0	4.0	4.0	1.0
61502	7	3.0	5.0	1	2.0	4.0	4.0	3.0
61504	7	3.0	5.0	2	2.0	4.0	2.0	6.0
61506	7	1.0	1.0	0	2.0	4.0	2.0	2.0
61508	7	1.0	5.0	1	2.0	4.0	2.0	4.0
61510	7	3.0	3.0	0	4.0	4.0	2.0	2.0
61518	7	1.0	3.0	1	4.0	4.0	2.0	3.0
61520	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61521	7	3.0	3.0	0	4.0	4.0	2.0	1.0
61526	7	3.0	3.0	0	2.0	4.0	4.0	4.0
61529	7	1.0	1.0	1	2.0	4.0	4.0	4.0
61530	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61531	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61532	7	1.0	1.0	2	4.0	4.0	2.0	5.0
61533	7	3.0	3.0	0	2.0	4.0	4.0	5.0
61535	7	1.0	1.0	1	4.0	4.0	2.0	1.0
61536	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61537	7	3.0	1.0	2	4.0	4.0	2.0	3.0
61538	7	1.0	1.0	2	4.0	4.0	2.0	4.0
61539	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61540	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61541	7	3.0	1.0	2	2.0	4.0	2.0	4.0
61542	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61543	7	1.0	1.0	1	2.0	4.0	2.0	5.0
61544	7	3.0	1.0	2	4.0	4.0	2.0	3.0
61548	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61549	7	3.0	1.0	1	4.0	4.0	2.0	5.0
61552	7	1.0	1.0	1	4.0	4.0	2.0	2.0
61553	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61555	7	1.0	1.0	1	2.0	4.0	4.0	4.0
61556	7	3.0	1.0	2	4.0	4.0	2.0	2.0
61558	7	3.0	1.0	0	2.0	4.0	2.0	3.0
61561	7	3.0	1.0	1	4.0	4.0	2.0	2.0
61565	7	1.0	1.0	1	4.0	4.0	2.0	1.0
61569	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61570	7	1.0	1.0	1	4.0	4.0	2.0	5.0
61573	7	1.0	1.0	1	4.0	4.0	2.0	2.0
61580	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61581	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61583	7	1.0	1.0	3	4.0	4.0	2.0	5.0
61584	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61585	7	3.0	1.0	1	2.0	4.0	4.0	2.0
61587	7	1.0	1.0	2	2.0	4.0	2.0	7.0
61590	7	3.0	1.0	1	2.0	4.0	4.0	4.0
61596	7	3.0	3.0	0	2.0	4.0	4.0	2.0
61598	7	1.0	3.0	1	4.0	4.0	2.0	3.0
61599	7	1.0	3.0	1	4.0	4.0	2.0	3.0
61603	7	1.0	3.0	1	4.0	4.0	2.0	4.0
61604	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61607	7	1.0	3.0	1	4.0	4.0	2.0	3.0
61609	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61610	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61612	7	3.0	3.0	0	4.0	4.0	2.0	1.0
61614	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61615	7	3.0	3.0	2	2.0	4.0	2.0	4.0
61616	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61622	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61628	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61635	7	3.0	3.0	0	2.0	4.0	4.0	4.0
61636	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61637	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61638	7	1.0	1.0	1	4.0	4.0	2.0	5.0
61641	7	3.0	3.0	0	2.0	4.0	4.0	2.0
61645	7	3.0	3.0	0	2.0	4.0	4.0	2.0
61646	7	1.0	1.0	1	4.0	4.0	2.0	2.0
61650	7	1.0	1.0	0	4.0	4.0	2.0	4.0
61651	7	3.0	3.0	0	2.0	4.0	4.0	1.0
61652	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61653	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61655	7	1.0	1.0	1	2.0	4.0	4.0	4.0
61656	7	3.0	1.0	1	2.0	4.0	4.0	4.0
61657	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61658	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61661	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61662	7	1.0	3.0	0	4.0	4.0	2.0	3.0
61663	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61667	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61668	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61670	7	3.0	3.0	0	4.0	4.0	2.0	2.0
61672	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61673	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61675	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61676	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61678	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61682	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61686	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61687	7	1.0	1.0	1	2.0	4.0	4.0	3.0
61691	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61692	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61693	7	1.0	5.0	0	4.0	4.0	2.0	5.0
61694	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61695	7	3.0	3.0	1	4.0	4.0	2.0	4.0
61696	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61697	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61702	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61706	7	3.0	3.0	0	4.0	4.0	2.0	2.0
61707	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61708	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61709	7	3.0	3.0	1	4.0	4.0	2.0	4.0
61710	7	3.0	3.0	1	4.0	4.0	2.0	2.0
61712	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61714	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61726	7	3.0	1.0	1	4.0	4.0	2.0	2.0
61729	7	3.0	1.0	0	4.0	4.0	2.0	4.0
61730	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61733	7	3.0	1.0	0	4.0	4.0	2.0	3.0
61735	7	3.0	1.0	1	2.0	4.0	4.0	4.0
61736	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61738	7	3.0	1.0	1	2.0	4.0	4.0	2.0
61742	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61744	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61745	7	1.0	1.0	1	4.0	4.0	2.0	6.0
61746	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61747	7	3.0	3.0	0	4.0	4.0	2.0	5.0
61748	7	3.0	3.0	0	4.0	4.0	2.0	4.0
61749	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61750	7	1.0	1.0	1	2.0	4.0	2.0	6.0
61752	7	3.0	3.0	0	4.0	4.0	2.0	4.0
61753	7	3.0	1.0	2	2.0	4.0	2.0	6.0
61754	7	3.0	1.0	1	2.0	4.0	2.0	7.0
61755	7	3.0	3.0	0	2.0	4.0	2.0	6.0
61757	7	1.0	3.0	0	2.0	4.0	2.0	4.0
61758	7	1.0	3.0	0	2.0	4.0	2.0	5.0
61759	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61760	7	1.0	1.0	1	2.0	4.0	4.0	6.0
61761	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61768	7	3.0	3.0	1	2.0	4.0	4.0	3.0
61769	7	3.0	3.0	1	4.0	4.0	2.0	2.0
61770	7	1.0	1.0	2	2.0	4.0	2.0	4.0
61771	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61773	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61774	7	1.0	1.0	4	4.0	4.0	2.0	4.0
61775	7	1.0	1.0	1	2.0	4.0	2.0	5.0
61776	7	1.0	1.0	2	2.0	4.0	2.0	3.0
61777	7	3.0	1.0	2	2.0	4.0	2.0	4.0
61779	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61782	7	3.0	3.0	0	2.0	4.0	4.0	2.0
61783	7	3.0	3.0	0	2.0	4.0	4.0	3.0
61784	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61785	7	3.0	1.0	2	2.0	4.0	4.0	4.0
61787	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61788	7	1.0	1.0	2	4.0	4.0	2.0	5.0
61789	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61791	7	1.0	1.0	1	2.0	4.0	2.0	5.0
61792	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61793	7	1.0	1.0	1	2.0	4.0	4.0	6.0
61796	7	3.0	1.0	2	2.0	4.0	4.0	2.0
61797	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61798	7	1.0	3.0	0	2.0	4.0	2.0	3.0
61802	7	3.0	3.0	1	2.0	4.0	2.0	5.0
61814	7	1.0	3.0	0	4.0	4.0	2.0	3.0
61815	7	1.0	3.0	0	2.0	4.0	2.0	2.0
61816	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61817	7	3.0	1.0	0	2.0	4.0	2.0	4.0
61820	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61821	7	1.0	1.0	1	4.0	4.0	2.0	3.0
61822	7	3.0	1.0	1	2.0	4.0	2.0	5.0
61823	7	1.0	1.0	1	2.0	4.0	2.0	6.0
61824	7	3.0	1.0	1	2.0	4.0	2.0	7.0
61825	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61826	7	3.0	3.0	1	2.0	4.0	4.0	4.0
61827	7	3.0	3.0	0	4.0	2.0	4.0	3.0
61828	7	1.0	3.0	0	2.0	4.0	2.0	2.0
61831	7	3.0	3.0	1	2.0	4.0	2.0	2.0
61834	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61835	7	1.0	3.0	3	4.0	4.0	2.0	6.0
61836	7	3.0	3.0	1	4.0	4.0	2.0	4.0
61839	7	3.0	3.0	0	2.0	4.0	2.0	1.0
61840	7	3.0	3.0	1	4.0	4.0	2.0	2.0
61841	7	3.0	3.0	2	4.0	4.0	2.0	2.0
61842	7	3.0	3.0	0	4.0	4.0	2.0	3.0
61843	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61844	7	3.0	1.0	2	2.0	4.0	2.0	3.0
61845	7	3.0	3.0	0	2.0	4.0	2.0	2.0
61846	7	1.0	1.0	2	2.0	4.0	2.0	4.0
61848	7	1.0	1.0	1	2.0	4.0	4.0	2.0
61849	7	3.0	1.0	1	2.0	4.0	4.0	3.0
61852	7	3.0	1.0	1	4.0	4.0	2.0	3.0
61853	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61855	7	3.0	3.0	0	2.0	4.0	4.0	5.0
61856	7	1.0	3.0	0	2.0	4.0	2.0	3.0
61857	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61858	7	1.0	1.0	1	2.0	4.0	2.0	7.0
61859	7	3.0	3.0	1	2.0	4.0	4.0	99.0
61860	7	3.0	3.0	0	2.0	4.0	2.0	4.0
61863	7	1.0	1.0	1	2.0	4.0	2.0	7.0
61864	7	1.0	1.0	1	4.0	4.0	2.0	4.0
61865	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61866	7	1.0	1.0	3	2.0	4.0	2.0	3.0
61868	7	1.0	1.0	1	2.0	4.0	2.0	6.0
61869	7	3.0	5.0	0	2.0	4.0	4.0	4.0
61871	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61873	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61875	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61878	7	1.0	1.0	2	2.0	4.0	2.0	3.0
61879	7	1.0	1.0	1	2.0	4.0	4.0	2.0
61882	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61883	7	1.0	1.0	1	2.0	4.0	2.0	2.0
61885	7	3.0	1.0	1	2.0	4.0	2.0	2.0
61886	7	1.0	3.0	0	2.0	4.0	2.0	2.0
61887	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61889	7	1.0	1.0	2	2.0	4.0	2.0	7.0
61891	7	1.0	1.0	4	4.0	4.0	2.0	7.0
61892	7	1.0	1.0	1	2.0	4.0	2.0	4.0
61893	7	1.0	1.0	1	4.0	4.0	2.0	6.0
61894	7	3.0	1.0	1	2.0	4.0	2.0	5.0
61895	7	3.0	1.0	0	4.0	4.0	2.0	3.0
61897	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61898	7	1.0	1.0	2	4.0	4.0	2.0	4.0
61899	7	1.0	1.0	2	4.0	4.0	2.0	3.0
61900	7	1.0	1.0	1	4.0	4.0	2.0	5.0
61901	7	3.0	1.0	1	2.0	4.0	2.0	5.0
61902	7	1.0	1.0	3	2.0	4.0	2.0	6.0
61903	7	1.0	1.0	0	2.0	4.0	2.0	3.0
61906	7	3.0	1.0	1	2.0	4.0	2.0	5.0
61907	7	1.0	1.0	1	4.0	4.0	2.0	6.0
61908	7	3.0	3.0	1	2.0	4.0	2.0	7.0
61909	7	1.0	1.0	1	2.0	4.0	2.0	5.0
61910	7	1.0	5.0	2	2.0	4.0	2.0	5.0
61912	7	1.0	3.0	0	2.0	4.0	2.0	6.0
61915	7	1.0	1.0	2	2.0	4.0	2.0	4.0
61916	7	1.0	1.0	3	4.0	4.0	2.0	6.0
61918	7	1.0	1.0	2	2.0	4.0	2.0	4.0
61919	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61923	7	1.0	3.0	1	2.0	4.0	2.0	2.0
61924	7	1.0	3.0	1	2.0	4.0	2.0	3.0
61925	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61926	7	1.0	3.0	0	2.0	4.0	4.0	3.0
61927	7	1.0	1.0	1	2.0	4.0	2.0	3.0
61929	7	3.0	3.0	1	2.0	4.0	2.0	2.0
61930	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61931	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61933	7	1.0	3.0	1	2.0	4.0	2.0	3.0
61937	7	3.0	3.0	0	2.0	4.0	4.0	3.0
61938	7	1.0	3.0	1	2.0	4.0	4.0	3.0
61939	7	3.0	3.0	2	2.0	4.0	4.0	4.0
61943	7	3.0	3.0	1	4.0	2.0	2.0	2.0
61944	7	1.0	3.0	2	4.0	2.0	2.0	4.0
61946	7	3.0	1.0	1	4.0	4.0	2.0	4.0
61949	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61952	7	3.0	1.0	1	4.0	2.0	4.0	3.0
61953	7	3.0	1.0	1	2.0	4.0	2.0	4.0
61954	7	1.0	3.0	1	2.0	4.0	2.0	4.0
61959	7	3.0	3.0	1	4.0	4.0	2.0	4.0
61960	7	3.0	3.0	1	2.0	4.0	2.0	4.0
61961	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61963	7	1.0	3.0	1	2.0	4.0	2.0	5.0
61967	7	1.0	3.0	1	2.0	4.0	2.0	2.0
61969	7	3.0	3.0	1	2.0	4.0	2.0	4.0
61970	7	3.0	3.0	1	2.0	4.0	2.0	3.0
61972	7	3.0	3.0	1	4.0	4.0	2.0	3.0
61974	7	3.0	3.0	0	2.0	4.0	2.0	3.0
61975	7	3.0	1.0	1	2.0	4.0	2.0	3.0
61978	7	3.0	3.0	1	2.0	4.0	4.0	3.0
